time,ax,ay,az,atotal
1.180333137512207,1.05,7.72,-5.1,9.31
1.2032380104064941,1.65,7.78,-3.64,8.74
1.2042169570922852,2.16,7.59,-0.98,7.95
1.2085132598876953,1.91,7.7,3.13,8.52
1.2187681198120117,1.71,7.42,3.99,8.59
1.2308049201965332,1.47,6.11,2.48,6.75
1.2402870655059814,0.87,5.24,2.65,5.93
1.2504401206970215,0.53,4.97,2.93,5.79
1.2608709335327148,0.63,4.37,1.65,4.71
1.2708430290222168,0.77,3.71,0.34,3.8
1.2814159393310547,0.86,3.38,-0.06,3.48
1.3080739974975586,1.09,3.12,-0.08,3.3
1.3092041015625,1.43,3.01,-0.31,3.34
1.3100650310516357,1.62,3.25,-0.17,3.63
1.319507122039795,1.59,3.62,-0.05,3.95
1.330909252166748,1.58,4.05,-1.04,4.46
1.341203212738037,0.93,4.04,-0.47,4.17
1.3511152267456055,0.27,3.3,1.3,3.55
1.3609919548034668,0.56,2.59,2.85,3.89
1.3711121082305908,1.17,2.48,4.03,4.87
1.3816161155700684,1.79,2.47,4.33,5.29
1.4074840545654297,2.04,1.97,3.91,4.83
1.408318042755127,1.9,1.61,2.8,3.74
1.4095940589904785,1.3,2.27,2.5,3.61
1.419917106628418,1.08,3.34,0.91,3.62
1.4318242073059082,0.68,3.87,0.31,3.94
1.4416441917419434,-0.2,3.99,1.02,4.12
1.4515771865844727,-1.0,3.3,1.17,3.64
1.4624419212341309,1.65,-2.93,3.99,5.21
1.4715120792388916,3.91,-7.45,11.06,13.89
1.481889247894287,2.08,-3.95,8.39,9.5
1.5062689781188965,-0.22,-1.52,-1.96,2.49
1.507228136062622,-1.07,-2.51,-6.64,7.17
1.5102062225341797,0.02,-1.91,-2.17,2.89
1.5202441215515137,1.25,-0.72,3.64,3.91
1.5321900844573975,-0.2,0.15,3.82,3.82
1.5420680046081543,-1.18,0.57,-0.75,1.5
1.5525951385498047,-0.49,1.19,-1.9,2.29
1.5626392364501953,-0.17,2.14,1.03,2.38
1.5725691318511963,-0.7,2.86,2.88,4.11
1.5824511051177979,-1.2,3.98,2.5,4.85
1.608860969543457,-1.2,4.05,1.59,4.51
1.609760046005249,-1.04,3.42,0.06,3.57
1.6105961799621582,-1.53,2.51,-0.67,3.01
1.621027946472168,-2.07,2.24,0.01,3.05
1.6327509880065918,-2.34,0.55,2.8,3.69
1.6429619789123535,-2.82,1.79,0.57,3.38
1.6526200771331787,-7.47,2.0,-5.66,9.58
1.663572072982788,-5.75,-3.72,8.07,10.58
1.6731071472167969,-2.91,-8.38,2.0,9.09
1.6831591129302979,-4.53,-10.17,0.51,11.14
1.7144091129302979,-5.77,-8.09,1.49,10.04
1.7153520584106445,-6.32,-7.7,-0.8,9.99
1.7162442207336426,0.49,-7.78,7.77,11.0
1.737112045288086,-0.16,0.91,4.36,4.45
1.740128993988037,-1.82,8.37,1.37,8.67
1.7506232261657715,1.88,7.94,0.43,8.17
1.7539072036743164,5.15,3.84,-0.69,6.46
1.7673821449279785,6.2,1.11,1.59,6.49
1.77288818359375,3.69,1.53,2.77,4.86
1.7844581604003906,1.28,4.16,3.05,5.31
1.8053679466247559,-0.43,7.37,3.06,7.99
1.8064980506896973,-0.47,9.18,1.8,9.36
1.811763048171997,2.9,2.47,-1.29,4.02
1.821977138519287,4.44,-4.01,-2.43,6.45
1.832165241241455,2.01,-6.04,0.48,6.38
1.8440699577331543,-0.02,-0.94,1.15,1.48
1.8538520336151123,0.55,1.86,0.38,1.97
1.8646159172058105,-0.31,-1.47,-0.59,1.61
1.8742899894714355,-0.18,-1.26,-0.72,1.46
1.884037971496582,-1.06,-0.4,0.28,1.16
1.9123001098632812,-1.35,-0.3,0.01,1.38
1.9132161140441895,-1.1,4.33,-0.77,4.53
1.9140350818634033,-3.19,0.1,-1.59,3.56
1.922853946685791,-4.36,-7.07,0.64,8.33
1.9328861236572266,-2.86,-10.78,1.8,11.29
1.944831132888794,1.51,-5.08,-1.02,5.39
1.9545621871948242,0.4,-1.67,-2.1,2.71
1.9648761749267578,-0.97,-1.35,-2.22,2.77
1.9742941856384277,-0.94,-1.9,-0.89,2.29
1.984807014465332,-0.98,-0.88,-0.99,1.64
2.0110702514648438,-1.73,-1.37,-2.14,3.07
2.0119540691375732,-1.55,-0.81,-2.36,2.93
2.012932062149048,0.46,-0.43,-0.85,1.05
2.0250401496887207,4.38,0.18,2.24,4.92
2.0345911979675293,3.99,2.14,2.74,5.29
2.0451459884643555,1.61,1.87,0.39,2.49
2.0548651218414307,0.78,0.02,-0.58,0.97
2.065235137939453,1.3,0.73,-0.38,1.53
2.075094223022461,1.03,1.86,1.18,2.43
2.085097074508667,0.38,2.97,1.14,3.2
2.1116080284118652,0.57,4.24,1.11,4.41
2.112575054168701,-0.7,2.15,-1.64,2.79
2.113729953765869,-1.48,0.24,0.57,1.6
2.1239089965820312,-1.14,1.69,1.11,2.32
2.1353039741516113,-1.41,2.23,0.21,2.64
2.1458449363708496,-0.81,-1.35,0.53,1.66
2.155683994293213,-3.44,-4.27,-2.63,6.08
2.165943145751953,-3.78,0.31,-3.18,4.94
2.1757259368896484,-0.83,-2.47,2.0,3.28
2.1856961250305176,-0.72,-2.58,1.88,3.27
2.2108170986175537,0.16,-0.15,1.11,1.13
2.2118101119995117,0.47,-1.07,1.52,1.91
2.2141799926757812,0.45,-0.65,1.04,1.3
2.224506139755249,2.09,0.03,-0.03,2.09
2.2361831665039062,2.69,0.13,-0.55,2.74
2.246117115020752,3.54,-0.79,0.09,3.62
2.2559421062469482,3.28,-0.21,-0.18,3.29
2.266127109527588,1.99,1.61,-2.05,3.27
2.276431083679199,1.7,4.71,-0.83,5.07
2.2863171100616455,1.81,5.46,-0.76,5.8
2.311415195465088,2.42,-0.19,-0.12,2.43
2.312556266784668,2.88,-0.45,-2.09,3.58
2.314755916595459,-0.46,1.95,-0.85,2.17
2.3250391483306885,-2.57,1.03,-0.9,2.91
2.3366501331329346,-1.88,-0.35,-0.09,1.91
2.3466949462890625,-0.46,0.53,-0.35,0.78
2.356339931488037,0.83,1.94,0.0,2.11
2.366619110107422,1.37,2.21,0.01,2.6
2.376591205596924,0.79,2.64,0.66,2.83
2.3872101306915283,0.67,3.33,0.76,3.48
2.4126200675964355,0.28,3.06,1.13,3.27
2.413957118988037,-0.44,2.35,0.24,2.4
2.4154040813446045,-0.99,1.1,-0.61,1.6
2.4359850883483887,-0.71,-2.53,-0.71,2.72
2.439864158630371,-0.8,-4.8,-0.87,4.94
2.450439929962158,-1.44,-5.89,-1.01,6.14
2.455902099609375,-2.18,-6.76,-0.52,7.12
2.467250108718872,-2.64,-4.07,-0.44,4.87
2.4771389961242676,-0.71,-3.49,0.0,3.56
2.4871511459350586,1.88,-1.96,0.03,2.71
2.5113911628723145,3.21,-0.95,-0.3,3.36
2.5125200748443604,3.39,-0.98,-0.62,3.58
2.5159990787506104,2.36,-0.79,-1.21,2.76
2.526310920715332,1.41,-0.66,-1.7,2.3
2.537874221801758,1.29,0.48,-1.67,2.16
2.5482680797576904,1.2,7.33,-1.97,7.68
2.558032989501953,1.03,6.53,-0.36,6.62
2.56795597076416,2.44,-1.05,0.72,2.75
2.57822322845459,0.6,0.1,-1.26,1.39
2.588311195373535,-1.84,1.57,-1.88,3.06
2.61495304107666,-2.79,4.1,-4.18,6.48
2.6160941123962402,-1.7,7.99,-9.27,12.35
2.6169161796569824,-3.77,-2.37,4.18,6.1
2.640052080154419,-1.37,-13.11,8.52,15.69
2.6441731452941895,0.56,-11.61,3.65,12.18
2.6503262519836426,-1.4,-2.32,2.73,3.84
2.6567821502685547,-4.6,3.45,1.78,6.01
2.6683239936828613,-4.41,-0.02,1.81,4.76
2.678631067276001,-3.43,0.27,0.73,3.51
2.6886649131774902,-1.83,0.81,0.62,2.09
2.714660167694092,0.58,-0.25,0.67,0.92
2.7156829833984375,2.54,1.14,0.48,2.82
2.717060089111328,2.76,3.35,1.41,4.56
2.737582206726074,1.49,5.09,-0.17,5.3
2.738884925842285,0.35,0.69,-3.71,3.78
2.7515881061553955,0.73,-5.06,-2.75,5.8
2.7590231895446777,0.58,-5.11,-0.91,5.22
2.7688002586364746,-0.46,0.11,0.86,0.98
2.7800259590148926,-0.06,3.24,1.8,3.7
2.789107084274292,0.84,2.57,1.26,2.98
2.81489896774292,0.46,0.25,0.88,1.02
2.815993070602417,-0.82,-0.98,0.68,1.44
2.8179659843444824,-1.31,-0.85,0.62,1.68
2.840085029602051,-0.87,-0.39,1.29,1.6
2.8438539505004883,-0.57,-0.05,1.12,1.25
2.8509390354156494,-0.8,0.42,0.7,1.14
2.859182119369507,-1.0,0.63,0.8,1.42
2.8693690299987793,-0.82,0.65,1.22,1.6
2.880474090576172,-0.33,0.22,0.44,0.59
2.8900160789489746,0.49,-0.58,0.71,1.03
2.9164481163024902,0.99,-0.63,1.37,1.8
2.91748309135437,0.53,-0.64,-0.53,0.98
2.9182960987091064,-0.5,-1.41,-0.8,1.69
2.9372310638427734,-1.71,-1.72,1.37,2.78
2.938530921936035,-2.76,-1.09,1.36,3.26
2.951946258544922,-2.95,-0.22,1.08,3.14
2.9599409103393555,-1.73,0.44,0.67,1.9
2.9699931144714355,0.63,0.39,-0.14,0.75
2.9811980724334717,3.03,0.07,-0.5,3.07
2.990239143371582,5.17,0.02,-2.34,5.67
3.018388032913208,7.96,0.15,-4.96,9.38
3.019503116607666,10.56,0.56,-6.91,12.63
3.020336151123047,10.11,0.49,-5.45,11.49
3.0393872261047363,5.81,0.74,-2.31,6.29
3.042943000793457,1.37,0.37,-2.66,3.01
3.049133062362671,-1.08,-0.57,-1.04,1.6
3.0613479614257812,-2.24,-1.2,0.94,2.7
3.070457935333252,-2.76,-1.67,2.34,3.98
3.0821380615234375,-3.19,-1.86,3.18,4.87
3.090817928314209,-3.38,-1.54,2.37,4.4
3.118117094039917,-2.65,-0.62,1.35,3.03
3.119202136993408,-0.73,0.31,0.68,1.04
3.1200430393218994,1.74,0.24,0.31,1.78
3.1373510360717773,3.23,-0.58,-0.79,3.37
3.1396310329437256,2.79,-0.8,-2.19,3.63
3.151327133178711,1.0,-0.37,-1.87,2.15
3.1611170768737793,-1.03,0.04,-0.78,1.29
3.1713171005249023,-2.64,0.14,0.34,2.66
3.181222915649414,-3.68,0.36,1.65,4.04
3.1913230419158936,-3.87,0.91,2.19,4.53
3.2191519737243652,-2.78,1.61,2.46,4.04
3.220802068710327,-1.02,1.45,1.49,2.31
3.2216601371765137,0.34,0.89,-0.01,0.95
3.2392520904541016,0.86,0.81,-1.18,1.66
3.243425130844116,0.53,1.09,-1.45,1.88
3.2513022422790527,-0.24,1.49,-0.5,1.58
3.261730194091797,-1.2,1.67,0.45,2.1
3.2718019485473633,-1.66,1.81,-0.25,2.46
3.2820351123809814,-1.3,1.91,-0.17,2.31
3.292384147644043,-0.6,1.54,-0.26,1.67
3.3187222480773926,-0.1,1.39,-0.72,1.56
3.319801092147827,0.34,1.52,-0.56,1.65
3.3205509185791016,1.03,1.4,-0.45,1.79
3.3370680809020996,1.72,0.89,-0.54,2.01
3.342219114303589,2.07,0.31,-0.57,2.16
3.3521881103515625,1.95,-0.09,-0.65,2.05
3.3628692626953125,1.45,-0.38,-0.41,1.55
3.372361183166504,0.52,-0.76,-0.37,0.99
3.383091926574707,-0.29,-0.96,-0.66,1.2
3.3924710750579834,-0.22,-0.82,-0.56,1.01
3.4205100536346436,0.66,-0.87,-0.72,1.3
3.421553134918213,1.27,-1.03,-1.39,2.14
3.422624111175537,1.33,-1.05,-1.28,2.12
3.4367921352386475,0.82,-1.2,-0.52,1.54
3.4428300857543945,0.3,-1.01,-0.27,1.08
3.4531092643737793,0.56,-0.49,-0.38,0.83
3.46323299407959,1.51,-0.19,-1.1,1.87
3.4729442596435547,2.23,-0.22,-2.08,3.05
3.4831831455230713,2.08,0.22,-1.94,2.85
3.4928512573242188,1.02,0.01,-1.39,1.72
3.5205812454223633,-0.05,0.49,-0.92,1.04
3.521860122680664,-0.54,1.44,-0.87,1.76
3.5226869583129883,-0.1,1.71,-0.92,1.94
3.5337400436401367,0.7,1.54,-1.25,2.1
3.543478012084961,1.32,1.56,-1.24,2.39
3.553278923034668,1.75,1.86,-1.05,2.76
3.5637402534484863,2.02,2.67,-0.62,3.4
3.5735549926757812,2.36,3.67,-0.28,4.37
3.5837950706481934,2.96,4.1,-0.26,5.06
3.5938780307769775,3.54,4.44,-0.38,5.69
3.622281074523926,3.96,4.48,-0.8,6.03
3.623286247253418,4.26,4.75,-1.47,6.54
3.624135971069336,5.25,5.25,-2.37,7.79
3.632862091064453,6.35,5.65,-3.02,9.02
3.6427202224731445,7.52,6.05,-3.82,10.38
3.653749942779541,8.69,6.47,-3.52,11.39
3.6642980575561523,9.65,6.58,-2.79,12.0
3.674018144607544,10.09,6.62,-2.46,12.31
3.6844239234924316,9.74,7.23,-1.57,12.23
3.6939501762390137,8.18,7.94,-1.57,11.5
3.7207632064819336,6.44,9.12,-2.6,11.46
3.7218809127807617,6.11,10.71,-3.68,12.86
3.7227890491485596,6.88,11.48,-5.24,14.37
3.7349209785461426,7.96,10.21,-4.93,13.85
3.7428879737854004,7.24,7.5,-4.15,11.22
3.7545809745788574,5.06,5.34,-2.24,7.69
3.764827251434326,2.51,4.15,-2.7,5.55
3.77447509765625,0.94,3.44,-4.45,5.7
3.784701108932495,2.72,4.23,-6.61,8.3
3.7946341037750244,7.92,5.15,-4.71,10.55
3.824911117553711,13.01,4.77,-0.86,13.88
3.8262100219726562,15.92,3.4,-1.23,16.32
3.8270580768585205,15.99,0.75,-5.23,16.84
3.8333561420440674,13.51,-1.63,-6.51,15.08
3.8456220626831055,10.79,-1.8,-5.72,12.34
3.854907989501953,9.03,-1.34,-3.99,9.96
3.865495204925537,8.03,-0.95,-1.97,8.32
3.8754351139068604,7.18,-0.3,-0.54,7.2
3.8853302001953125,6.17,0.69,0.23,6.21
3.8957161903381348,5.11,1.63,1.3,5.51
3.9240970611572266,3.98,2.14,2.33,5.08
3.9251279830932617,2.73,2.27,2.68,4.44
3.9259610176086426,1.55,2.34,2.82,3.97
3.9339680671691895,0.63,2.41,3.06,3.94
3.944526195526123,0.21,2.44,2.98,3.85
3.955662250518799,0.24,2.29,2.48,3.38
3.9659180641174316,0.23,2.21,2.08,3.04
3.976271152496338,-0.04,2.57,1.82,3.14
3.986173152923584,-0.88,3.62,1.8,4.13
3.9966702461242676,-2.55,4.95,2.03,5.92
4.024959087371826,-4.69,6.0,1.86,7.83
4.025890111923218,-6.55,6.1,1.62,9.09
4.026732921600342,-7.14,6.16,1.76,9.59
4.032364130020142,-8.49,6.0,1.22,10.46
4.036699056625366,-9.98,6.88,1.44,12.2
4.05049204826355,-11.71,7.98,0.76,14.19
4.058640003204346,-13.86,8.07,0.07,16.03
4.068555116653442,-16.66,7.29,-0.12,18.18
4.081241130828857,-19.6,5.67,-0.74,20.41
4.088536262512207,-22.37,4.31,0.07,22.78
4.098977088928223,-24.4,2.15,1.74,24.55
4.115993976593018,-25.64,-0.2,2.55,25.76
4.117215156555176,-24.9,-1.29,2.35,25.04
4.127246141433716,-20.74,-1.11,1.35,20.81
4.137290954589844,-16.35,0.21,-0.71,16.36
4.149596214294434,-13.02,1.22,-2.06,13.23
4.1588311195373535,-11.63,0.78,-2.78,11.98
4.169155120849609,-8.12,0.98,-1.69,8.35
4.1798341274261475,-0.7,2.95,5.87,6.6
4.189438104629517,6.68,4.85,7.4,11.08
4.1997761726379395,9.34,6.45,-1.65,11.46
4.224363088607788,8.07,9.03,-5.24,13.19
4.225746154785156,4.59,11.49,0.87,12.4
4.22799825668335,-1.82,7.69,-0.67,7.93
4.239499092102051,-7.17,0.52,-0.68,7.22
4.24963903427124,-8.26,-2.86,0.29,8.74
4.2593560218811035,-9.28,-3.62,-0.46,9.97
4.269851207733154,-10.94,-3.08,-0.22,11.36
4.2803730964660645,-10.88,-0.74,4.28,11.71
4.290366172790527,-9.6,3.02,5.94,11.68
4.300214052200317,-7.81,5.87,2.76,10.15
4.328890085220337,-5.66,5.01,0.82,7.6
4.3303680419921875,-3.54,2.01,-0.27,4.07
4.3311381340026855,-1.13,0.4,-0.69,1.38
4.342364072799683,1.25,0.11,-1.89,2.26
4.350013256072998,3.16,0.42,-2.81,4.24
4.360405921936035,4.52,0.69,-3.61,5.82
4.370303153991699,5.17,0.73,-3.56,6.31
4.381687164306641,4.36,0.4,-1.76,4.71
4.390268087387085,1.48,0.11,-0.7,1.64
4.400829076766968,-1.28,0.59,0.17,1.41
4.42329216003418,-2.43,1.08,0.82,2.78
4.424296140670776,-2.28,1.03,0.32,2.52
4.429105043411255,-1.3,0.59,-0.12,1.43
4.439198970794678,0.04,0.17,-0.2,0.26
4.451121091842651,1.46,0.04,-1.24,1.91
4.460822105407715,2.64,0.49,-1.01,2.86
4.471116065979004,2.8,0.97,-0.81,3.07
4.481090068817139,1.97,1.0,-0.84,2.36
4.490878105163574,0.99,0.61,-0.41,1.23
4.50123405456543,0.38,0.14,0.34,0.52
4.522180080413818,0.1,0.01,0.37,0.38
4.523118019104004,-0.04,0.12,-0.22,0.25
4.529558181762695,-0.01,0.42,-0.73,0.84
4.541553974151611,0.11,0.65,-1.39,1.53
4.5507800579071045,0.15,0.76,-1.66,1.83
4.561509132385254,0.41,0.65,-1.77,1.92
4.572204113006592,1.06,0.14,-1.78,2.07
4.584959983825684,3.12,-0.3,-1.26,3.37
4.594756126403809,4.09,0.2,-1.09,4.23
4.604793071746826,4.88,0.78,-0.77,5.0
4.634734153747559,5.46,1.28,-0.99,5.69
4.63600492477417,5.64,1.7,-1.39,6.05
4.636722087860107,5.27,2.05,-1.64,5.88
4.656337261199951,4.46,2.63,-2.08,5.57
4.659805059432983,3.4,3.25,-2.36,5.26
4.66513204574585,2.46,3.76,-2.26,5.02
4.674830913543701,2.06,4.39,-2.63,5.51
4.684945106506348,2.79,5.07,-3.1,6.56
4.694888114929199,4.74,5.48,-3.86,8.2
4.705222129821777,6.99,6.04,-4.68,10.35
4.730770111083984,8.81,6.89,-5.33,12.38
4.731816053390503,10.37,8.01,-6.4,14.58
4.733788013458252,11.87,8.75,-6.76,16.22
4.75660514831543,12.44,8.39,-5.68,16.04
4.7601141929626465,9.63,7.23,-5.3,13.15
4.768008232116699,4.79,6.98,-7.39,11.23
4.775100231170654,1.5,8.98,-7.84,12.01
4.785460948944092,1.41,11.34,-5.42,12.64
4.795698165893555,2.28,10.0,-5.86,11.81
4.806033134460449,2.58,5.8,-4.19,7.6
4.836641073226929,3.26,2.82,-4.15,5.98
4.837881088256836,5.76,2.84,-3.07,7.11
4.838735103607178,8.25,2.53,-4.54,9.75
4.856326103210449,10.22,1.38,-4.99,11.45
4.858613014221191,11.85,0.42,-5.2,12.94
4.865447044372559,12.83,-0.86,-5.5,13.98
4.876115083694458,12.61,-2.39,-5.6,14.0
4.885958194732666,11.14,-3.49,-5.35,12.84
4.897013187408447,9.23,-3.96,-5.63,11.51
4.906048059463501,7.9,-3.74,-5.66,10.41
4.933764934539795,7.58,-2.8,-4.53,9.26
4.934858083724976,7.83,-1.76,-3.44,8.73
4.935704231262207,7.87,-0.98,-2.84,8.42
4.950764179229736,7.3,-0.51,-2.3,7.67
4.955177068710327,6.15,-0.03,-1.84,6.41
4.969768047332764,4.69,0.64,-1.56,4.98
4.976514101028442,3.07,1.62,-1.37,3.73
4.986778259277344,1.51,2.75,-0.72,3.21
4.997376918792725,0.19,3.69,0.11,3.69
5.006925106048584,-1.08,4.25,0.73,4.44
5.034822940826416,-2.62,4.65,1.32,5.49
5.035988092422485,-4.28,5.2,1.89,6.99
5.036726951599121,-5.67,5.73,2.35,8.39
5.05644416809082,-6.34,6.11,2.64,9.19
5.059524059295654,-6.36,6.31,2.48,9.29
5.065506935119629,-6.07,5.88,1.93,8.66
5.0777060985565186,-5.71,5.26,1.39,7.88
5.087162971496582,-5.42,5.25,1.43,7.68
5.097614049911499,-5.47,6.26,1.65,8.47
5.107707977294922,-6.61,7.86,1.26,10.34
5.1340789794921875,-8.85,8.72,1.12,12.47
5.1351470947265625,-11.02,7.77,2.12,13.64
5.135990142822266,-12.79,6.1,3.85,14.68
5.15439510345459,-14.62,5.33,6.2,16.75
5.156161069869995,-16.34,4.36,7.0,18.3
5.1683549880981445,-17.6,3.05,5.65,18.73
5.1777520179748535,-17.97,2.41,4.82,18.76
5.187722206115723,-16.41,2.57,5.4,17.46
5.1981730461120605,-13.67,3.03,3.76,14.49
5.207784175872803,-11.59,2.96,3.22,12.38
5.235350131988525,-11.97,1.83,2.95,12.46
5.236358165740967,-13.37,1.71,-0.51,13.48
5.237133979797363,-9.69,4.64,0.67,10.76
5.255218029022217,-0.11,8.23,11.13,13.84
5.258860111236572,8.09,10.35,12.21,17.93
5.2668280601501465,8.31,10.04,-1.34,13.1
5.278357028961182,3.78,9.19,-1.55,10.05
5.288504123687744,-2.78,4.95,-2.48,6.19
5.298737049102783,-7.51,0.59,-1.86,7.75
5.308319091796875,-9.43,-1.93,-1.33,9.71
5.333339214324951,-9.79,-2.67,-1.31,10.23
5.334412097930908,-9.32,-1.84,-0.76,9.53
5.3369810581207275,-7.67,0.05,2.87,8.18
5.355806112289429,-6.22,2.07,4.71,8.07
5.360342025756836,-5.8,3.6,2.58,7.29
5.368707180023193,-4.8,3.45,1.99,6.23
5.379818916320801,-2.97,1.49,1.45,3.62
